,Year,Respondent_ID,Agency_Code,Loan_Type,Property_Type,Loan_Purpose,Occupancy,Amount,Action_Type,State_Code,County_Code,Income,Purchaser_Type ,Denial_Reason_1,Property_Location,USPS_Code,GDP,Real_State_Growth_%,Rate,PMT,IncRat,Unemployemnt,AmorTerm
12382,2017,451965.0,9,1,1,1,1,650.0,1,42,91,157,0,,Pennsylvania,PA,746.0,1.5,3.989807692307693,3099.3812397759643,236.89538138415014,4.9,360
12383,2017,451965.0,9,1,1,1,1,424.0,1,37,135,146,1,,North Carolina,NC,537.0,1.9,3.989807692307693,2021.7502241000138,166.17125129589155,4.6,360
12384,2017,451965.0,9,1,1,1,1,409.0,1,27,37,110,3,,Minnesota,MN,345.3,1.7,3.989807692307693,1950.2260416436454,212.75193181567042,3.5,360
12385,2017,451965.0,9,1,1,1,1,446.0,1,25,27,196,0,,Massachusetts,MA,528.0,2.1,3.989807692307693,2126.6523583693543,130.20320561445027,3.7,360
12386,2017,451965.0,9,1,1,1,1,65.0,3,36,119,34,0,4.0,New York,NY,,1.3,3.989807692307693,309.93812397759643,109.38992610973992,4.7,360
12387,2017,451965.0,9,1,1,1,1,1260.0,1,6,37,307,0,,California,CA,,2.6,3.989807692307693,6008.031326334946,234.84161536162657,4.8,360
12388,2017,451965.0,9,1,1,1,1,822.0,1,34,3,515,0,,New Jersey,NJ,600.2,1.6,3.989807692307693,3919.525198608989,91.32874249185994,4.6,360
12389,2017,451965.0,9,1,1,1,1,554.0,1,36,59,123,0,,New York,NY,,1.3,3.989807692307693,2641.6264720552067,257.71965581026404,4.7,360
12390,2017,451965.0,9,1,1,1,1,372.0,1,48,85,135,1,,Texas,TX,,1.1,3.989807692307693,1773.7997249179366,157.67108665937215,4.3,360
12391,2017,451965.0,9,1,1,1,1,280.0,1,26,21,129,1,,Michigan,MI,504.9,2.0,3.989807692307693,1335.118072518877,124.19703000175599,4.6,360
12392,2017,451965.0,9,1,1,1,1,919.0,1,24,31,330,0,,Maryland,MD,391.4,1.6,3.989807692307693,4382.048245160171,159.3472089149153,4.1,360
12394,2017,451965.0,9,1,1,1,1,281.0,1,36,71,137,3,,New York,NY,,1.3,3.989807692307693,1339.8863513493015,117.36230814738408,4.7,360
12395,2017,451965.0,9,1,1,1,1,290.0,1,42,75,116,1,,Pennsylvania,PA,746.0,1.5,3.989807692307693,1382.8008608231228,143.04836491273684,4.9,360
12397,2017,451965.0,9,1,1,1,1,568.0,1,48,201,267,0,,Texas,TX,,1.1,3.989807692307693,2708.3823756811507,121.72505059241126,4.3,360
12398,2017,451965.0,9,1,1,1,1,290.0,1,4,13,120,3,,Arizona,AZ,314.7,2.2,3.989807692307693,1382.8008608231228,138.28008608231227,4.9,360
12399,2017,451965.0,9,1,1,1,2,585.0,1,9,1,366,0,,Connecticut,CT,271.7,1.5,3.989807692307693,2789.4431157983677,91.4571513376514,4.7,360
12400,2017,451965.0,9,1,1,1,1,70.0,1,27,163,60,1,,Minnesota,MN,345.3,1.7,3.989807692307693,333.77951812971924,66.75590362594384,3.5,360
12401,2017,451965.0,9,1,1,1,1,243.0,1,53,35,45,1,,Washington,WA,491.7,3.1,3.989807692307693,1158.6917557931683,308.98446821151157,4.8,360
12403,2017,451965.0,9,1,1,1,1,306.0,1,6,77,89,1,,California,CA,,2.6,3.989807692307693,1459.0933221099156,196.7316838799886,4.8,360
12404,2017,451965.0,9,1,1,1,1,638.0,1,37,183,300,0,,North Carolina,NC,537.0,1.9,3.989807692307693,3042.16189381087,121.6864757524348,4.6,360
12407,2017,451965.0,9,1,1,1,1,1700.0,3,6,37,1999,0,9.0,California,CA,,2.6,3.989807692307693,8106.074011721753,48.66077445755929,4.8,360
12408,2017,451965.0,9,1,1,1,1,213.0,1,19,113,139,1,,Iowa,IA,183.3,1.4,3.989807692307693,1015.6433908804314,87.68144381701566,3.1,360
12409,2017,451965.0,9,1,1,1,2,356.0,1,42,77,1746,1,,Pennsylvania,PA,746.0,1.5,3.989807692307693,1697.5072636311436,11.666716588530196,4.9,360
12411,2017,451965.0,9,1,1,1,1,659.0,1,34,3,419,0,,New Jersey,NJ,600.2,1.6,3.989807692307693,3142.2957492497853,89.99415033650938,4.6,360
12412,2017,451965.0,9,1,1,1,1,562.0,1,13,121,182,0,,Georgia,GA,548.4,2.7,3.989807692307693,2679.772702698603,176.68831006803978,4.7,360
12413,2017,451965.0,9,1,1,1,1,190.0,1,40,109,77,1,,Oklahoma,OK,183.0,-0.4,3.989807692307693,905.9729777806666,141.19059393984415,4.3,360
12415,2017,451965.0,9,1,1,1,1,205.0,1,37,67,73,1,,North Carolina,NC,537.0,1.9,3.989807692307693,977.497160237035,160.6844646964989,4.6,360
12416,2017,451965.0,9,1,1,1,1,267.0,1,37,1,59,1,,North Carolina,NC,537.0,1.9,3.989807692307693,1273.1304477233577,258.9417859776321,4.6,360
12417,2017,451965.0,9,1,1,1,1,417.0,3,29,219,114,0,4.0,Missouri,MO,310.5,1.6,3.989807692307693,1988.3722722870418,209.30234445126757,3.8,360
12418,2017,451965.0,9,1,1,1,1,394.0,1,36,103,90,1,,New York,NY,,1.3,3.989807692307693,1878.701859187277,250.49358122497026,4.7,360
12419,2017,451965.0,9,1,1,1,1,234.0,1,17,197,69,1,,Illinois,IL,815.5,1.4,3.989807692307693,1115.7772463193471,194.0482167511908,5.0,360
12420,2017,451965.0,9,1,1,1,1,385.0,1,13,121,85,1,,Georgia,GA,548.4,2.7,3.989807692307693,1835.7873497134558,259.16997878307615,4.7,360
12421,2017,451965.0,9,1,1,1,1,594.0,3,53,33,161,0,5.0,Washington,WA,491.7,3.1,3.989807692307693,2832.357625272189,211.1074006414054,4.8,360
12424,2017,451965.0,9,1,1,1,1,625.0,1,8,59,157,0,,Colorado,CO,335.0,2.1,3.989807692307693,2980.1742690153505,227.78402056168284,2.8,360
12425,2017,451965.0,9,1,1,1,1,424.0,1,33,15,138,1,,New Hampshire,NH,81.3,2.7,3.989807692307693,2021.7502241000138,175.80436731304468,2.7,360
12427,2017,451965.0,9,1,1,1,1,172.0,1,31,55,63,3,,Nebraska,NE,118.2,1.6,3.989807692307693,820.1439588330244,156.21789692057607,2.9,360
12428,2017,451965.0,9,1,1,1,2,660.0,1,12,21,321,0,,Florida,FL,968.0,2.7,3.989807692307693,3147.06402808021,117.64725338617608,4.2,360
12429,2017,451965.0,9,1,1,1,1,447.0,1,55,9,117,0,,Wisconsin,WI,319.1,1.5,3.989807692307693,2131.4206371997784,218.6072448410029,3.3,360
12430,2017,451965.0,9,1,1,1,2,697.0,1,36,47,283,0,,New York,NY,,1.3,3.989807692307693,3323.490344805919,140.92538564548067,4.7,360
12431,2017,451965.0,9,1,1,1,1,520.0,1,6,59,88,0,,California,CA,,2.6,3.989807692307693,2479.5049918207715,338.11431706646886,4.8,360
12432,2017,451965.0,9,1,1,1,1,461.0,1,6,37,161,1,,California,CA,,2.6,3.989807692307693,2198.1765408257224,163.83924527893583,4.8,360
12433,2017,451965.0,9,1,1,1,1,88.0,1,12,83,50,1,,Florida,FL,968.0,2.7,3.989807692307693,419.6085370773613,100.7060488985667,4.2,360
12434,2017,451965.0,9,1,1,1,1,303.0,1,32,3,147,1,,Nevada,NV,153.7,2.3,3.989807692307693,1444.788485618642,117.94191719335853,5.0,360
12435,2017,451965.0,9,1,1,1,1,2400.0,1,6,37,655,0,,California,CA,,2.6,3.989807692307693,11443.869193018947,209.65867223851504,4.8,360
12436,2017,451965.0,9,1,1,1,1,511.0,1,49,11,148,0,,Utah,UT,163.3,2.7,3.989807692307693,2436.5904823469505,197.56139046056353,3.2,360
12437,2017,451965.0,9,1,1,1,1,290.0,1,17,31,147,1,,Illinois,IL,815.5,1.4,3.989807692307693,1382.8008608231228,112.88170292433655,5.0,360
12438,2017,451965.0,9,1,1,1,1,850.0,3,6,59,155,0,1.0,California,CA,,2.6,3.989807692307693,4053.0370058608764,313.78351013116463,4.8,360
12439,2017,451965.0,9,1,1,1,1,1400.0,1,36,61,387,0,,New York,NY,,1.3,3.989807692307693,6675.590362594385,206.99505000292666,4.7,360
12440,2017,451965.0,9,1,1,1,1,603.0,1,6,37,120,0,,California,CA,,2.6,3.989807692307693,2875.27213474601,287.527213474601,4.8,360
12441,2017,451965.0,9,1,1,1,2,1820.0,1,36,103,860,0,,New York,NY,,1.3,3.989807692307693,8678.2674713727,121.09210425171207,4.7,360
12443,2017,451965.0,9,1,1,1,1,330.0,1,27,163,203,1,,Minnesota,MN,345.3,1.7,3.989807692307693,1573.532014040105,93.01667078069585,3.5,360
12445,2017,451965.0,9,1,1,1,1,250.0,1,48,113,117,1,,Texas,TX,,1.1,3.989807692307693,1192.0697076061401,122.2635597544759,4.3,360
12448,2017,451965.0,9,1,1,1,1,285.0,3,48,439,91,0,4.0,Texas,TX,,1.1,3.989807692307693,1358.9594666709997,179.20344615441755,4.3,360
12449,2017,451965.0,9,1,1,1,1,457.0,1,53,33,92,0,,Washington,WA,491.7,3.1,3.989807692307693,2179.1034255040245,284.23088158748146,4.8,360
12450,2017,451965.0,9,1,1,1,1,900.0,3,48,113,221,0,9.0,Texas,TX,,1.1,3.989807692307693,4291.4509473821045,233.01996094382466,4.3,360
12451,2017,451965.0,9,1,1,1,1,384.0,1,6,99,131,3,,California,CA,,2.6,3.989807692307693,1831.0190708830312,167.72693779081203,4.8,360
12452,2017,451965.0,9,1,1,1,1,172.0,1,40,143,43,1,,Oklahoma,OK,183.0,-0.4,3.989807692307693,820.1439588330244,228.8773838603789,4.3,360
12453,2017,451965.0,9,1,1,1,1,195.0,1,37,81,91,3,,North Carolina,NC,537.0,1.9,3.989807692307693,929.8143719327893,122.61288421091727,4.6,360
12454,2017,451965.0,9,1,1,1,1,999.0,1,8,14,423,0,,Colorado,CO,335.0,2.1,3.989807692307693,4763.510551594136,135.1350511090535,2.8,360
12455,2017,451965.0,9,1,1,1,1,636.0,1,34,35,268,0,,New Jersey,NJ,600.2,1.6,3.989807692307693,3032.6253361500203,135.78919415597107,4.6,360
12456,2017,451965.0,9,1,1,1,1,106.0,3,36,119,94,0,7.0,New York,NY,,1.3,3.989807692307693,505.43755602500346,64.52394332234087,4.7,360
12457,2017,451965.0,9,1,1,1,1,1435.0,1,36,47,287,0,,New York,NY,,1.3,3.989807692307693,6842.480121659245,286.09672982547363,4.7,360
12458,2017,451965.0,9,1,1,1,1,5.0,3,27,123,41,0,5.0,Minnesota,MN,345.3,1.7,3.989807692307693,23.841394152122806,6.9779690201335045,3.5,360
12459,2017,451965.0,9,1,1,1,2,692.0,1,6,65,250,0,,California,CA,,2.6,3.989807692307693,3299.6489506537964,158.38314963138222,4.8,360
12461,2017,451965.0,9,1,1,1,1,435.0,1,25,17,147,3,,Massachusetts,MA,528.0,2.1,3.989807692307693,2074.201291234684,169.32255438650483,3.7,360
12462,2017,451965.0,9,1,1,1,1,415.0,1,41,51,72,1,,Oregon,OR,236.8,2.9,3.989807692307693,1978.8357146261928,329.8059524376988,4.1,360
12463,2017,451965.0,9,1,1,1,1,352.0,1,24,33,108,1,,Maryland,MD,391.4,1.6,3.989807692307693,1678.4341483094452,186.4926831454939,4.1,360
12464,2017,451965.0,9,1,1,1,1,345.0,1,53,33,69,3,,Washington,WA,491.7,3.1,3.989807692307693,1645.0561964964734,286.09672982547363,4.8,360
12465,2017,451965.0,9,1,1,1,1,320.0,1,34,25,145,1,,New Jersey,NJ,600.2,1.6,3.989807692307693,1525.8492257358596,126.27717730227803,4.6,360
12466,2017,451965.0,9,1,1,1,1,235.0,3,36,103,48,0,1.0,New York,NY,,1.3,3.989807692307693,1120.545525149772,280.136381287443,4.7,360
12468,2017,451965.0,9,1,1,1,1,391.0,1,37,183,156,3,,North Carolina,NC,537.0,1.9,3.989807692307693,1864.3970226960032,143.41515559200025,4.6,360
12470,2017,451965.0,9,1,1,1,1,325.0,1,25,21,119,1,,Massachusetts,MA,528.0,2.1,3.989807692307693,1549.6906198879822,156.27132301391418,3.7,360
12471,2017,451965.0,9,1,1,1,1,403.0,1,6,59,247,1,,California,CA,,2.6,3.989807692307693,1921.616368661098,93.35788025883878,4.8,360
12473,2017,451965.0,9,1,1,1,1,178.0,1,18,33,106,1,,Indiana,IN,352.3,1.8,3.989807692307693,848.7536318155718,96.08531680931,3.5,360
12475,2017,451965.0,9,1,1,1,2,459.0,1,8,107,244,0,,Colorado,CO,335.0,2.1,3.989807692307693,2188.6399831648732,107.6380319589282,2.8,360
12476,2017,451965.0,9,1,1,1,1,220.0,1,6,65,57,1,,California,CA,,2.6,3.989807692307693,1049.0213426934033,220.8465984617691,4.8,360
12477,2017,451965.0,9,1,1,1,2,117.0,3,40,121,53,0,3.0,Oklahoma,OK,183.0,-0.4,3.989807692307693,557.8886231596736,126.31440524369967,4.3,360
12478,2017,451965.0,9,1,1,1,1,1400.0,1,6,85,407,0,,California,CA,,2.6,3.989807692307693,6675.590362594385,196.82330307403592,4.8,360
12479,2017,451965.0,9,1,1,1,1,283.0,1,12,95,122,1,,Florida,FL,968.0,2.7,3.989807692307693,1349.4229090101508,132.73012219771977,4.2,360
12480,2017,451965.0,9,1,1,1,1,384.0,2,42,17,95,0,,Pennsylvania,PA,746.0,1.5,3.989807692307693,1831.0190708830312,231.28661947996181,4.9,360
12481,2017,451965.0,9,1,1,1,1,676.0,1,6,37,182,0,,California,CA,,2.6,3.989807692307693,3223.3564893670027,212.52899929892325,4.8,360
12482,2017,451965.0,9,1,1,1,1,280.0,1,55,79,428,1,,Wisconsin,WI,319.1,1.5,3.989807692307693,1335.118072518877,37.43321698651057,3.3,360
12483,2017,451965.0,9,1,1,1,1,379.0,1,6,83,152,3,,California,CA,,2.6,3.989807692307693,1807.1776767309084,142.67192184717698,4.8,360
12484,2017,451965.0,9,1,1,1,1,775.0,1,36,61,208,0,,New York,NY,,1.3,3.989807692307693,3695.416093579035,213.1970823218674,4.7,360
12487,2017,451965.0,9,1,1,1,1,684.0,3,6,83,230,0,5.0,California,CA,,2.6,3.989807692307693,3261.5027200103996,170.16535930489042,4.8,360
12488,2017,451965.0,9,1,1,1,1,322.0,1,48,85,144,3,,Texas,TX,,1.1,3.989807692307693,1535.3857833967086,127.94881528305905,4.3,360
12489,2017,451965.0,9,1,1,1,1,500.0,1,27,3,265,0,,Minnesota,MN,345.3,1.7,3.989807692307693,2384.1394152122803,107.96103012282025,3.5,360
12490,2017,451965.0,9,1,1,1,1,260.0,1,34,35,70,3,,New Jersey,NJ,600.2,1.6,3.989807692307693,1239.7524959103857,212.52899929892328,4.6,360
12493,2017,451965.0,9,1,1,1,1,632.0,1,13,89,231,0,,Georgia,GA,548.4,2.7,3.989807692307693,3013.5522208283223,156.548167315757,4.7,360
12494,2017,451965.0,9,1,1,1,1,608.0,3,51,107,215,0,1.0,Virginia,VA,509.6,1.2,3.989807692307693,2899.113528898133,161.81098765943068,3.8,360
12495,2017,451965.0,9,1,1,1,1,836.0,1,24,27,203,0,,Maryland,MD,391.4,1.6,3.989807692307693,3986.281102234933,235.6422326444295,4.1,360
12496,2017,451965.0,9,1,1,1,1,628.0,1,12,99,245,0,,Florida,FL,968.0,2.7,3.989807692307693,2994.4791055066244,146.66836435134485,4.2,360
12499,2017,451965.0,9,1,1,1,1,186.0,1,19,153,63,3,,Iowa,IA,183.3,1.4,3.989807692307693,886.8998624589683,168.9333071350416,3.1,360
12500,2017,451965.0,9,1,1,1,1,357.0,1,37,183,170,1,,North Carolina,NC,537.0,1.9,3.989807692307693,1702.2755424615682,120.16062652669893,4.6,360
12501,2017,451965.0,9,1,1,1,1,359.0,1,12,101,125,1,,Florida,FL,968.0,2.7,3.989807692307693,1711.8121001224172,164.33396161175204,4.2,360
12502,2017,451965.0,9,1,1,1,1,320.0,1,26,99,115,1,,Michigan,MI,504.9,2.0,3.989807692307693,1525.8492257358596,159.21904964200272,4.6,360
12503,2017,451965.0,9,1,1,1,1,262.0,1,37,135,108,1,,North Carolina,NC,537.0,1.9,3.989807692307693,1249.289053571235,138.80989484124834,4.6,360
12504,2017,451965.0,9,1,1,1,1,193.0,3,27,123,83,0,3.0,Minnesota,MN,345.3,1.7,3.989807692307693,920.2778142719402,133.0522141116058,3.5,360
12505,2017,451965.0,9,1,1,1,1,344.0,1,48,85,128,3,,Texas,TX,,1.1,3.989807692307693,1640.2879176660488,153.7769922811921,4.3,360
12506,2017,451965.0,9,1,1,1,1,234.0,1,12,111,81,1,,Florida,FL,968.0,2.7,3.989807692307693,1115.7772463193471,165.30033278805143,4.2,360
12507,2017,451965.0,9,1,1,1,1,736.0,1,6,1,309,0,,California,CA,,2.6,3.989807692307693,3509.453219192477,136.2894454055331,4.8,360
12508,2017,451965.0,9,1,1,1,1,700.0,1,6,37,278,0,,California,CA,,2.6,3.989807692307693,3337.7951812971924,144.07748984016658,4.8,360
12510,2017,451965.0,9,1,1,1,1,254.0,1,17,63,81,3,,Illinois,IL,815.5,1.4,3.989807692307693,1211.1428229278383,179.42856635967976,5.0,360
12511,2017,451965.0,9,1,1,1,1,200.0,1,26,99,97,1,,Michigan,MI,504.9,2.0,3.989807692307693,953.6557660849121,117.97803291772108,4.6,360
12517,2017,451965.0,9,1,1,1,1,936.0,1,6,75,227,0,,California,CA,,2.6,3.989807692307693,4463.1089852773885,235.9352767547518,4.8,360
12518,2017,451965.0,9,1,1,1,1,125.0,1,42,41,131,1,,Pennsylvania,PA,746.0,1.5,3.989807692307693,596.0348538030701,54.59861256211329,4.9,360
12520,2017,451965.0,9,1,1,1,1,398.0,1,12,57,147,1,,Florida,FL,968.0,2.7,3.989807692307693,1897.7749745089752,154.92040608236533,4.2,360
12521,2017,451965.0,9,1,1,1,1,292.0,1,17,197,79,1,,Illinois,IL,815.5,1.4,3.989807692307693,1392.3374184839718,211.49429141528685,5.0,360
12522,2017,451965.0,9,1,1,1,1,218.0,1,36,103,53,1,,New York,NY,,1.3,3.989807692307693,1039.4847850325543,235.35504566774813,4.7,360
12523,2017,451965.0,9,1,1,1,1,235.0,1,36,59,90,1,,New York,NY,,1.3,3.989807692307693,1120.545525149772,149.4060700199696,4.7,360
12525,2017,451965.0,9,1,1,1,1,300.0,1,8,117,85,1,,Colorado,CO,335.0,2.1,3.989807692307693,1430.4836491273684,201.95063281798141,2.8,360
12527,2017,451965.0,9,1,1,1,1,245.0,1,34,27,199,1,,New Jersey,NJ,600.2,1.6,3.989807692307693,1168.2283134540176,70.4459284494885,4.6,360
12529,2017,451965.0,9,1,1,1,1,286.0,1,12,57,82,1,,Florida,FL,968.0,2.7,3.989807692307693,1363.7277455014244,199.5699139758182,4.2,360
12531,2017,451965.0,9,1,1,1,1,104.0,1,37,63,24,1,,North Carolina,NC,537.0,1.9,3.989807692307693,495.90099836415436,247.95049918207718,4.6,360
12532,2017,451965.0,9,1,1,1,1,159.0,2,17,31,71,0,,Illinois,IL,815.5,1.4,3.989807692307693,758.1563340375051,128.13909871056424,5.0,360
12533,2017,451965.0,9,1,1,1,1,240.0,1,12,101,94,3,,Florida,FL,968.0,2.7,3.989807692307693,1144.3869193018945,146.0919471449227,4.2,360
12535,2017,451965.0,9,1,1,1,1,1960.0,1,36,61,706,0,,New York,NY,,1.3,3.989807692307693,9345.82650763214,158.85257520054628,4.7,360
12537,2017,451965.0,9,1,1,1,1,296.0,1,29,189,125,1,,Missouri,MO,310.5,1.6,3.989807692307693,1411.41053380567,135.49541124534431,3.8,360
12538,2017,451965.0,9,1,1,1,1,378.0,1,34,25,93,1,,New Jersey,NJ,600.2,1.6,3.989807692307693,1802.4093979004838,232.56895456780435,4.6,360
12539,2017,451965.0,9,1,1,1,1,102.0,1,36,119,62,1,,New York,NY,,1.3,3.989807692307693,486.3644407033052,94.13505303934939,4.7,360
12540,2017,451965.0,9,1,1,1,1,395.0,1,37,183,148,1,,North Carolina,NC,537.0,1.9,3.989807692307693,1883.4701380177016,152.71379497440824,4.6,360
12541,2017,451965.0,9,1,1,1,1,875.0,1,6,1,381,0,,California,CA,,2.6,3.989807692307693,4172.243976621491,131.4092591061887,4.8,360
12542,2017,451965.0,9,1,1,1,1,281.0,1,37,135,95,1,,North Carolina,NC,537.0,1.9,3.989807692307693,1339.8863513493015,169.24880227570125,4.6,360
12546,2017,451965.0,9,1,1,1,1,424.0,1,48,121,137,3,,Texas,TX,,1.1,3.989807692307693,2021.7502241000138,177.0876108700742,4.3,360
12548,2017,451965.0,9,1,1,1,2,124.0,1,48,201,36,1,,Texas,TX,,1.1,3.989807692307693,591.2665749726455,197.08885832421515,4.3,360
12552,2017,451965.0,9,1,1,1,1,322.0,1,12,57,141,1,,Florida,FL,968.0,2.7,3.989807692307693,1535.3857833967086,130.67113050184753,4.2,360
12553,2017,451965.0,9,1,1,1,1,1440.0,1,13,89,581,0,,Georgia,GA,548.4,2.7,3.989807692307693,6866.321515811368,141.81731185841036,4.7,360
12554,2017,451965.0,9,1,1,1,1,724.0,3,6,85,206,0,9.0,California,CA,,2.6,3.989807692307693,3452.233873227382,201.10100232392514,4.8,360
12555,2017,451965.0,9,1,1,1,1,116.0,3,32,3,55,0,5.0,Nevada,NV,153.7,2.3,3.989807692307693,553.1203443292491,120.6808023991089,5.0,360
12556,2017,451965.0,9,1,1,1,1,454.0,1,48,85,134,0,,Texas,TX,,1.1,3.989807692307693,2164.7985890127507,193.8625602100971,4.3,360
12558,2017,451965.0,9,1,1,1,1,719.0,1,25,23,255,0,,Massachusetts,MA,528.0,2.1,3.989807692307693,3428.3924790752594,161.33611666236516,3.7,360
12559,2017,451965.0,9,1,1,1,1,349.0,1,12,101,117,1,,Florida,FL,968.0,2.7,3.989807692307693,1664.1293118181718,170.6799294172484,4.2,360
12561,2017,451965.0,9,1,1,1,1,167.0,1,20,173,109,1,,Kansas,KS,156.4,1.0,3.989807692307693,796.3025646809017,87.66633739606257,3.6,360
12562,2017,451965.0,9,1,1,1,1,372.0,1,15,3,77,1,,Hawaii,HI,87.3,2.2,3.989807692307693,1773.7997249179366,276.43632076643166,2.4,360
12564,2017,451965.0,9,1,1,1,1,120.0,1,6,67,28,1,,California,CA,,2.6,3.989807692307693,572.1934596509473,245.22576842183452,4.8,360
12565,2017,451965.0,9,1,1,1,1,520.0,3,6,77,133,0,4.0,California,CA,,2.6,3.989807692307693,2479.5049918207715,223.71473610412974,4.8,360
12566,2017,451965.0,9,1,1,1,1,749.0,1,24,21,210,0,,Maryland,MD,391.4,1.6,3.989807692307693,3571.4408439879962,204.0823339421712,4.1,360
12567,2017,451965.0,9,1,1,1,1,791.0,3,34,35,304,0,5.0,New Jersey,NJ,600.2,1.6,3.989807692307693,3771.708554865828,148.88323242891425,4.6,360
12568,2017,451965.0,9,1,1,1,1,306.0,1,6,37,71,1,,California,CA,,2.6,3.989807692307693,1459.0933221099156,246.60732204674628,4.8,360
12569,2017,451965.0,9,1,1,1,1,600.0,1,13,121,163,0,,Georgia,GA,548.4,2.7,3.989807692307693,2860.9672982547368,210.6233593807168,4.7,360
12572,2017,451965.0,9,1,1,1,1,383.0,1,24,21,120,1,,Maryland,MD,391.4,1.6,3.989807692307693,1826.2507920526068,182.62507920526068,4.1,360
12573,2017,451965.0,9,1,1,1,1,53.0,1,36,71,29,1,,New York,NY,,1.3,3.989807692307693,252.71877801250173,104.573287453449,4.7,360
12574,2017,451965.0,9,1,1,1,1,800.0,1,6,1,170,0,,California,CA,,2.6,3.989807692307693,3814.6230643396484,269.2675104239752,4.8,360
12575,2017,451965.0,9,1,1,1,2,425.0,1,10,5,360,0,,Delaware,DE,72.4,1.0,3.989807692307693,2026.5185029304382,67.55061676434794,4.6,360
12577,2017,451965.0,9,1,1,1,1,448.0,1,34,27,168,0,,New Jersey,NJ,600.2,1.6,3.989807692307693,2136.188916030203,152.58492257358594,4.6,360
12578,2017,451965.0,9,1,1,1,1,381.0,1,12,95,111,1,,Florida,FL,968.0,2.7,3.989807692307693,1816.7142343917578,196.401538853163,4.2,360
12579,2017,451965.0,9,1,1,1,1,424.0,1,41,67,150,3,,Oregon,OR,236.8,2.9,3.989807692307693,2021.7502241000138,161.7400179280011,4.1,360
12581,2017,451965.0,9,1,1,1,1,600.0,1,6,13,190,0,,California,CA,,2.6,3.989807692307693,2860.9672982547368,180.69267146872022,4.8,360
12582,2017,451965.0,9,1,1,1,1,279.0,1,36,103,121,3,,New York,NY,,1.3,3.989807692307693,1330.3497936884526,131.93551672943332,4.7,360
12583,2017,451965.0,9,1,1,1,1,276.0,1,36,85,60,1,,New York,NY,,1.3,3.989807692307693,1316.0449571971787,263.20899143943575,4.7,360
12588,2017,451965.0,9,1,1,1,1,607.0,1,48,121,158,0,,Texas,TX,,1.1,3.989807692307693,2894.3452500677085,219.82368987856015,4.3,360
12590,2017,451965.0,9,1,1,1,1,229.0,1,17,197,84,3,,Illinois,IL,815.5,1.4,3.989807692307693,1091.9358521672245,155.99083602388922,5.0,360
12591,2017,451965.0,9,1,1,1,1,355.0,1,47,187,154,3,,Tennessee,TN,341.3,2.1,3.989807692307693,1692.7389848007192,131.9017390753807,3.7,360
12592,2017,451965.0,9,1,1,1,1,256.0,1,36,47,84,1,,New York,NY,,1.3,3.989807692307693,1220.6793805886875,174.3827686555268,4.7,360
12593,2017,451965.0,9,1,1,1,1,204.0,1,8,45,51,1,,Colorado,CO,335.0,2.1,3.989807692307693,972.7288814066104,228.87738386037893,2.8,360
12594,2017,451965.0,9,1,1,1,1,377.0,1,36,119,148,3,,New York,NY,,1.3,3.989807692307693,1797.6411190700594,145.7546853300048,4.7,360
12597,2017,451965.0,9,1,1,1,1,214.0,1,37,63,100,3,,North Carolina,NC,537.0,1.9,3.989807692307693,1020.4116697108561,122.44940036530272,4.6,360
12598,2017,451965.0,9,1,1,1,1,191.0,1,51,137,48,3,,Virginia,VA,509.6,1.2,3.989807692307693,910.7412566110911,227.68531415277278,3.8,360
12599,2017,451965.0,9,1,1,1,1,519.0,1,29,189,132,0,,Missouri,MO,310.5,1.6,3.989807692307693,2474.7367129903473,224.9760648173043,3.8,360
12602,2017,451965.0,9,1,1,1,1,480.0,1,36,61,200,0,,New York,NY,,1.3,3.989807692307693,2288.773838603789,137.32643031622734,4.7,360
12603,2017,451965.0,9,1,1,1,2,425.0,1,36,47,515,0,,New York,NY,,1.3,3.989807692307693,2026.5185029304382,47.21984861197138,4.7,360
12604,2017,451965.0,9,1,1,1,1,424.0,1,6,1,92,1,,California,CA,,2.6,3.989807692307693,2021.7502241000138,263.706550969567,4.8,360
12605,2017,451965.0,9,1,1,1,1,141.0,1,39,161,108,1,,Ohio,OH,646.5,1.9,3.989807692307693,672.3273150898631,74.70303500998479,5.0,360
